dopant,dose(cm^-2),energy(KeV),wavelength(um),repetition rate (KHz),power (W),temperature( C ),measurement1,measurement2,measurement3,measurement4,measurement5,measurement6,measurement7,measurement8,measurement9,average value,simulation value
2,500000000000000.0,55,532,50,1.497,300,8660.0,8670.0,8660.0,8660.0,8660.0,8660.0,8650.0,8670.0,8660.0,8660.666667,370.3
1,800000000000000.0,40,355,100,0.498,25,78800000.0,73400000.0,76100000.0,72100000.0,62800000.0,67400000.0,70300000.0,64200000.0,67300000.0,70260000.0,525.4
2,500000000000000.0,25,532,50,1.497,300,3310.0,3310.0,3310.0,3310.0,3290.0,3300.0,3290.0,3290.0,3290.0,3299.666667,522.6
2,2000000000000000.0,40,532,100,4.502,25,336.0,336.0,336.0,336.0,336.0,336.0,337.0,337.0,337.0,336.3333333,433.8
1,2000000000000000.0,55,532,50,4.501,25,130.0,130.0,130.0,129.0,129.0,129.0,129.0,129.0,129.0,129.4333333,108.2
1,500000000000000.0,55,355,50,2.327,300,2500.0,2500.0,2500.0,2500.0,2510.0,2500.0,2500.0,2500.0,2500.0,2502.0,229.8
1,2000000000000000.0,10,532,50,4.501,25,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.2333333,180.5
1,2000000000000000.0,25,355,100,0.999,25,57900000.0,52700000.0,55300000.0,53700000.0,43000000.0,48300000.0,45800000.0,42300000.0,44100000.0,49223333.33,454.5
1,2000000000000000.0,25,532,50,2.994,300,163.0,163.0,163.0,163.0,163.0,163.0,164.0,164.0,164.0,163.5,107.2
2,500000000000000.0,25,532,100,4.502,25,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2529.0,744.4
2,500000000000000.0,40,0,0,0.0,25,122000000.0,106000000.0,114000000.0,108000000.0,110000000.0,109000000.0,117000000.0,95600000.0,106000000.0,109733333.3,7600.0
1,800000000000000.0,25,355,100,0.999,25,36000000.0,35400000.0,35700000.0,35500000.0,34900000.0,35200000.0,35700000.0,35600000.0,35700000.0,35520000.0,526.3
2,2000000000000000.0,10,532,50,4.503,300,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,109.9333333,86.04
2,2000000000000000.0,40,355,50,1.659,25,522.0,523.0,522.0,522.0,522.0,522.0,521.0,522.0,521.0,521.9666667,830.7
1,500000000000000.0,55,532,50,4.503,300,594.0,595.0,595.0,595.0,595.0,595.0,592.0,593.0,593.0,593.8666667,213.9
1,500000000000000.0,10,532,50,1.498,300,3.89,3890.0,3890.0,3900.0,3900.0,3900.0,3890.0,3890.0,3890.0,3892.433333,374.5
1,500000000000000.0,10,355,100,1.496,25,93100000.0,77200000.0,85200000.0,81500000.0,71900000.0,76700000.0,98700000.0,74500000.0,86600000.0,82830000.0,778.3
2,5000000000000000.0,55,532,100,2.995,300,235.0,235.0,235.0,235.0,235.0,235.0,234.0,234.0,234.0,234.4333333,144.0
2,500000000000000.0,10,532,100,1.498,300,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,979.9
2,5000000000000000.0,10,355,100,1.998,25,4040.0,4050.0,4040.0,4060.0,4070.0,4070.0,4020.0,4030.0,4020.0,4043.666667,2394.0
2,500000000000000.0,55,532,100,4.493,300,1660.0,1660.0,1660.0,1660.0,1660.0,1660.0,1660.0,1660.0,1660.0,1658.666667,255.2
1,800000000000000.0,10,532,50,1.497,25,7340000.0,6920000.0,7130000.0,7090000.0,7840000.0,7470000.0,6490000.0,7470000.0,6980000.0,7193333.333,693.1
1,2000000000000000.0,55,532,50,6.001,25,134.0,134.0,134.0,134.0,134.0,134.0,133.0,133.0,133.0,133.4666667,83.5
1,800000000000000.0,25,355,50,2.998,301,400.0,400.0,400.0,398.0,398.0,398.0,398.0,398.0,398.0,398.8,148.4
1,5000000000000000.0,10,532,50,2.999,300,71.2,71.3,71.2,71.2,71.3,71.2,71.2,71.3,71.2,71.24,113.9
1,5000000000000000.0,10,0,0,0.0,25,163000000.0,152000000.0,158000000.0,175000000.0,162000000.0,168000000.0,167000000.0,167000000.0,167000000.0,164400000.0,1485.0
2,2000000000000000.0,25,532,100,1.497,300,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,456.1
2,2000000000000000.0,10,355,100,0.999,300,2230000000.0,919000000.0,1570000000.0,2250000000.0,880000000.0,1560000000.0,2170000000.0,818000000.0,1490000000.0,1542666667.0,810.7
1,800000000000000.0,10,532,100,4.502,25,1130.0,1130.0,1130.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,1125.0,367.2
1,500000000000000.0,25,355,50,2.998,301,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1071.0,208.4
1,2000000000000000.0,40,532,100,1.504,25,27400000.0,27100000.0,27200000.0,26600000.0,26400000.0,26500000.0,27000000.0,27000000.0,27000000.0,26910000.0,331.7
1,5000000000000000.0,55,355,100,0.999,25,52500000.0,54700000.0,53600000.0,56900000.0,52800000.0,54900000.0,59400000.0,47500000.0,53500000.0,53976666.67,318.4
1,800000000000000.0,10,355,50,2.327,300,503.0,504.0,504.0,502.0,503.0,502.0,503.0,503.0,503.0,502.8333333,219.4
1,5000000000000000.0,25,532,50,2.994,300,65.7,65.7,65.7,65.7,65.6,65.5,65.8,65.8,65.8,65.69,74.95
2,5000000000000000.0,40,355,50,0.999,25,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.02,1729.0
2,500000000000000.0,40,355,100,1.998,25,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1202666.667,1279.0
2,800000000000000.0,55,355,100,0.999,300,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,389.7
1,2000000000000000.0,55,355,50,1.002,25,29600.0,29800.0,29700.0,29500.0,29500.0,29500.0,29600.0,29600.0,29600.0,29610.0,282.4
1,5000000000000000.0,40,355,50,2.327,25,72.5,72.5,72.5,72.6,72.6,72.6,72.4,72.4,72.4,72.52,110.3
2,800000000000000.0,25,532,50,4.503,300,253.0,253.0,253.0,254.0,254.0,254.0,254.0,254.0,254.0,253.4666667,151.3
2,800000000000000.0,55,355,100,1.496,300,45400.0,45500.0,45400.0,45300.0,45400.0,45400.0,45400.0,45400.0,45400.0,45386.66667,320.0
2,800000000000000.0,40,532,100,5.998,25,1120.0,1130.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,1122.333333,318.3
2,5000000000000000.0,55,532,50,3.003,25,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0333333,360.3
2,500000000000000.0,55,532,100,1.504,25,24000000.0,23600000.0,23800000.0,23700000.0,23000000.0,23300000.0,23700000.0,23300000.0,23500000.0,23530000.0,2238.0
1,2000000000000000.0,40,532,50,3.003,25,364.0,364.0,364.0,362.0,362.0,362.0,361.0,361.0,361.0,362.1666667,150.2
1,5000000000000000.0,10,355,100,1.998,300,284.0,284.0,284.0,284.0,284.0,284.0,283.0,283.0,283.0,283.5666667,167.0
2,800000000000000.0,25,0,0,0.0,25,198000000.0,175000000.0,186000000.0,190000000.0,173000000.0,181000000.0,195000000.0,179000000.0,187000000.0,184766666.7,10360.0
2,2000000000000000.0,55,532,50,6.003,300,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,107.5666667,65.9
2,2000000000000000.0,40,532,50,3.003,25,299.0,299.0,299.0,298.0,298.0,298.0,298.0,298.0,298.0,297.9666667,487.9
2,2000000000000000.0,25,532,100,4.493,300,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,253.6333333,167.3
1,2000000000000000.0,25,532,100,4.502,25,323.0,323.0,323.0,323.0,323.0,323.0,323.0,323.0,323.0,322.9,177.5
1,500000000000000.0,40,532,50,2.999,300,3060.0,3060.0,3060.0,3060.0,3070.0,3060.0,3060.0,3070.0,3070.0,3063.0,219.7
2,2000000000000000.0,10,355,100,0.498,25,463000000.0,444000000.0,454000000.0,455000000.0,446000000.0,451000000.0,456000000.0,440000000.0,448000000.0,450700000.0,11060.0
1,5000000000000000.0,10,355,100,1.001,25,16800000.0,16700000.0,16800000.0,16900000.0,16800000.0,16800000.0,16800000.0,16800000.0,16800000.0,16796666.67,768.6
2,800000000000000.0,55,355,50,1.002,25,90300.0,90100.0,90200.0,90200.0,90300.0,90200.0,90000.0,90100.0,90000.0,90160.0,1644.0
1,800000000000000.0,25,532,100,4.502,25,1360.0,1360.0,1360.0,1370.0,1360.0,1370.0,1360.0,1360.0,1360.0,1363.666667,248.1
2,2000000000000000.0,40,355,100,1.496,300,27200.0,27200.0,27200.0,27200.0,27200.0,27200.0,29000.0,29000.0,29000.0,27813.33333,292.9
2,500000000000000.0,10,532,100,2.998,300,3300.0,3300.0,3300.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3293.0,619.2
2,5000000000000000.0,40,355,100,0.498,300,3310000000.0,1040000000.0,2180000000.0,3350000000.0,1060000000.0,2210000000.0,3350000000.0,914000000.0,2130000000.0,2170000000.0,434.3
1,2000000000000000.0,55,532,100,1.497,300,4690000000.0,1130000000.0,2910000000.0,4680000000.0,1200000000.0,2940000000.0,4650000000.0,1100000000.0,2870000000.0,2906333333.0,131.8
2,5000000000000000.0,55,355,50,2.998,301,65.3,62.3,65.3,65.1,65.1,65.1,65.1,65.1,65.1,65.14,58.22
2,5000000000000000.0,40,355,100,1.999,298,370.0,371.0,370.0,370.0,370.0,370.0,368.0,368.0,368.0,369.53,193.3
1,5000000000000000.0,40,355,50,2.327,306,62.1,62.1,62.1,62.0,62.0,62.0,62.2,62.2,62.2,62.09,59.23
2,500000000000000.0,10,0,0,0.0,25,445000000.0,440000000.0,443000000.0,445000000.0,443000000.0,443000000.0,444000000.0,431000000.0,437000000.0,440800000.0,19200.0
2,500000000000000.0,40,532,100,4.498,300,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2109.333333,276.9
1,2000000000000000.0,25,0,0,0.0,25,148000000.0,167000000.0,168000000.0,167000000.0,155000000.0,161000000.0,180000000.0,159000000.0,169000000.0,165900000.0,834.0
2,800000000000000.0,10,355,100,1.502,25,139000000.0,135000000.0,137000000.0,158000000.0,150000000.0,154000000.0,161000000.0,138000000.0,149000000.0,146633333.3,4251.0
1,500000000000000.0,55,355,100,1.496,300,65200000.0,75100000.0,70200000.0,63900000.0,62000000.0,62900000.0,93700000.0,77200000.0,85400000.0,72833333.33,255.1
1,800000000000000.0,40,532,50,4.501,25,474.0,475.0,475.0,473.0,474.0,473.0,474.0,473.0,473.0,473.8333333,172.6
1,5000000000000000.0,55,355,50,2.998,301,58.1,58.1,58.1,58.0,57.9,57.9,57.9,57.9,57.9,57.96666667,50.96
1,800000000000000.0,25,355,50,2.327,300,487.0,487.0,487.0,485.0,486.0,485.0,483.0,483.0,483.0,485.0333333,174.9
2,800000000000000.0,10,532,100,4.502,25,978.0,979.0,978.0,981.0,981.0,981.0,980.0,980.0,980.0,979.7666667,1093.0
1,2000000000000000.0,25,355,50,2.997,25,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.2333333,138.4
2,800000000000000.0,55,532,50,4.503,300,256.0,256.0,256.0,255.0,255.0,255.0,256.0,256.0,256.0,255.5666667,143.5
1,800000000000000.0,55,532,50,1.497,25,134000.0,134000.0,134000.0,135000.0,135000.0,135000.0,134000.0,133000.0,133000.0,134066.6667,332.2
2,500000000000000.0,40,532,50,4.498,25,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,1289.0,353.3
1,2000000000000000.0,40,355,50,2.998,301,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,126.6333333,77.32
1,800000000000000.0,55,532,100,4.493,300,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.666667,165.1
2,2000000000000000.0,40,355,100,1.502,25,3610000.0,3580000.0,3590000.0,3540000.0,3540000.0,3540000.0,3550000.0,3530000.0,3540000.0,3557666.667,1677.0
2,5000000000000000.0,25,355,100,0.999,25,58300000.0,42500000.0,50400000.0,56000000.0,51000000.0,53500000.0,60000000.0,48700000.0,54300000.0,52736666.67,3472.0
1,500000000000000.0,10,532,100,2.996,25,23600.0,23600.0,23600.0,23200.0,23200.0,23200.0,23500.0,23500.0,23500.0,23426.66667,596.5
1,500000000000000.0,40,355,100,0.499,300,3480000000.0,895000000.0,2190000000.0,3490000000.0,816000000.0,2150000000.0,3550000000.0,882000000.0,2220000000.0,2185666667.0,274.8
1,2000000000000000.0,55,355,100,1.502,25,1840000.0,1800000.0,1820000.0,1840000.0,1810000.0,1820000.0,1840000.0,1810000.0,1820000.0,1822666.667,271.3
1,5000000000000000.0,40,532,50,1.498,25,450.0,450.0,450.0,445.0,444.0,445.0,446.0,447.0,447.0,447.17,233.1
2,500000000000000.0,10,532,50,5.999,25,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1189.666667,237.6
2,800000000000000.0,10,355,50,2.997,25,749.0,749.0,749.0,750.0,749.0,749.0,748.0,748.0,748.0,748.8333333,645.2
1,500000000000000.0,25,355,50,1.002,25,1490000.0,1500000.0,1500000.0,1490000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1497666.667,496.9
2,2000000000000000.0,55,355,50,2.997,25,189.0,189.0,189.0,188.0,188.0,188.0,188.0,188.0,188.0,188.3666667,218.3
2,5000000000000000.0,10,355,50,2.327,300,93.4,93.4,93.4,93.1,93.1,93.1,93.2,93.2,93.2,93.23333333,215.7
2,2000000000000000.0,55,355,100,1.496,300,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22033.33333,246.6
1,5000000000000000.0,40,355,50,1.659,25,173.0,172.0,172.0,173.0,173.0,173.0,172.0,172.0,172.0,172.45,158.5
2,2000000000000000.0,25,532,100,6.003,300,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,163.8666667,86.26
1,5000000000000000.0,25,355,50,1.659,25,150.0,150.0,150.0,151.0,151.0,151.0,150.0,150.0,150.0,150.3333333,206.5
2,2000000000000000.0,55,532,100,3.002,25,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1760.0,1760.0,1760.0,1765.666667,793.3
2,5000000000000000.0,55,355,50,2.327,300,78.0,78.0,78.0,78.2,78.1,78.2,78.1,78.1,78.1,78.07333333,94.76
2,500000000000000.0,55,532,100,3.002,25,83500.0,83600.0,83600.0,83600.0,83600.0,83600.0,83500.0,83600.0,83600.0,83570.0,932.9
2,800000000000000.0,25,532,50,1.497,300,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,1886.333333,451.5
2,500000000000000.0,25,532,50,4.501,25,1200.0,1200.0,1200.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1194.0,420.5
1,800000000000000.0,40,355,100,1.996,25,768000.0,770000.0,769000.0,767000.0,769000.0,768000.0,766000.0,768000.0,767000.0,767966.6667,284.6
1,500000000000000.0,10,355,100,1.001,25,86000000.0,92300000.0,89100000.0,91400000.0,92800000.0,92100000.0,98900000.0,78000000.0,88400000.0,89883333.33,978.6
2,500000000000000.0,40,532,50,4.501,300,689.0,691.0,690.0,689.0,689.0,689.0,688.0,688.0,688.0,688.9333333,206.8
1,800000000000000.0,40,355,50,0.998,300,31300.0,31300.0,31300.0,31300.0,31300.0,31300.0,31200.0,31300.0,31300.0,31280.0,189.5
1,2000000000000000.0,25,532,50,6.003,300,94.5,94.4,94.4,94.1,84.1,84.1,94.3,94.3,94.3,90.95666667,68.7
2,500000000000000.0,55,355,50,1.659,25,10100.0,10200.0,10200.0,10200.0,10200.0,10200.0,10200.0,10200.0,10200.0,10153.33333,842.1
1,2000000000000000.0,10,355,100,1.502,25,24100000.0,23700000.0,23900000.0,23900000.0,23800000.0,23900000.0,23700000.0,23700000.0,23700000.0,23823333.33,623.1
2,800000000000000.0,40,355,100,0.496,300,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,584.7
1,5000000000000000.0,40,532,50,1.498,300,293.0,293.0,293.0,294.0,294.0,294.0,295.0,295.0,295.0,294.03,87.36
1,500000000000000.0,25,532,100,1.504,25,33100000.0,32900000.0,33000000.0,32500000.0,33200000.0,32800000.0,32800000.0,32300000.0,33100000.0,32976666.67,561.0
2,800000000000000.0,55,355,50,2.998,301,347.0,349.0,348.0,347.0,347.0,347.0,347.0,347.0,347.0,347.3333333,157.6
1,800000000000000.0,10,355,100,1.996,25,35400.0,35400.0,35400.0,35400.0,35400.0,35400.0,35400.0,35400.0,35400.0,35386.66667,569.5
1,500000000000000.0,25,355,100,1.496,300,172000000.0,239000000.0,206000000.0,99100000.0,210000000.0,155000000.0,101000000.0,172000000.0,137000000.0,165733333.3,280.2
2,500000000000000.0,10,355,50,2.997,298,1130.0,1130.0,1130.0,1130.0,1130.0,1130.0,1130.0,1130.0,1130.0,1126.333333,275.7
2,500000000000000.0,55,355,50,2.998,301,617.0,620.0,618.0,617.0,618.0,617.0,617.0,616.0,617.0,617.4333333,218.5
2,500000000000000.0,40,355,100,1.497,300,21500000.0,22500000.0,22000000.0,21700000.0,22300000.0,22000000.0,21500000.0,22200000.0,21900000.0,21950000.0,437.5
2,2000000000000000.0,40,532,50,1.497,300,694.0,696.0,695.0,694.0,695.0,694.0,693.0,694.0,694.0,694.2666667,281.5
2,500000000000000.0,10,355,50,2.328,25,2380.0,2380.0,2380.0,2380.0,2380.0,2380.0,2370.0,2370.0,2370.0,2375.0,1190.0
2,5000000000000000.0,10,532,100,4.497,25,191.0,191.0,191.0,190.0,190.0,190.0,190.0,190.0,190.0,190.3666667,855.8
2,2000000000000000.0,55,532,100,4.502,25,388.0,388.0,388.0,387.0,387.0,387.0,387.0,387.0,387.0,387.4,363.5
2,2000000000000000.0,10,0,0,0.0,25,458000000.0,446000000.0,452000000.0,454000000.0,438000000.0,446000000.0,453000000.0,441000000.0,447000000.0,448266666.7,18850.0
2,800000000000000.0,55,355,50,2.997,25,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,741.0,740.8333333,290.7
1,5000000000000000.0,25,355,100,0.496,300,114000000.0,110000000.0,112000000.0,121000000.0,108000000.0,115000000.0,123000000.0,114000000.0,118000000.0,114966666.7,153.4
2,5000000000000000.0,25,355,100,1.996,25,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3298.333333,1354.0
2,800000000000000.0,40,355,50,2.326,25,911.0,912.0,911.0,912.0,911.0,911.0,909.0,910.0,909.0,910.4333333,520.9
1,2000000000000000.0,10,355,100,1.496,300,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,131900.0,232.3
2,5000000000000000.0,10,355,50,1.001,301,451.0,451.0,451.0,463.0,463.0,463.0,462.0,462.0,462.0,458.4666667,562.4
2,5000000000000000.0,40,355,50,2.994,303,66.0,66.0,66.0,66.0,65.9,65.9,65.9,65.9,65.9,65.95,63.77
1,500000000000000.0,55,532,50,1.497,300,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,108933.3333,253.3
1,800000000000000.0,40,355,50,2.326,25,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1570.0,1570.0,1570.0,1575.666667,209.1
1,2000000000000000.0,25,355,50,1.659,25,492.0,492.0,492.0,490.0,490.0,490.0,490.0,490.0,490.0,490.6666667,243.6
2,2000000000000000.0,40,532,50,6.001,25,126.0,126.0,126.0,125.0,125.0,125.0,125.0,125.0,125.0,125.2666667,90.48
2,800000000000000.0,25,355,50,2.998,301,340.0,334.0,334.0,332.0,334.0,333.0,334.0,334.0,334.0,333.7333333,177.6
1,5000000000000000.0,10,355,50,1.001,301,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,198.4
2,500000000000000.0,55,355,50,2.326,25,2800.0,2810.0,2800.0,2810.0,2810.0,2810.0,2800.0,2800.0,2800.0,2804.0,500.2
1,5000000000000000.0,55,355,50,2.326,25,88.0,88.1,88.1,88.0,87.9,88.0,88.0,88.0,88.0,88.00333333,110.4
1,500000000000000.0,10,355,100,0.497,25,334000000.0,319000000.0,326000000.0,328000000.0,320000000.0,324000000.0,334000000.0,318000000.0,326000000.0,325500000.0,1280.0
1,2000000000000000.0,40,355,100,0.999,25,29000000.0,28200000.0,28600000.0,28700000.0,28800000.0,28700000.0,28200000.0,28000000.0,28100000.0,28476666.67,349.8
2,5000000000000000.0,25,532,50,3.003,25,124.0,124.0,124.0,123.0,123.0,123.0,124.0,124.0,124.0,123.6,566.5
2,800000000000000.0,10,355,100,1.998,300,3470.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3477.0,591.6
2,800000000000000.0,10,532,100,1.497,300,3450000000.0,799000000.0,2120000000.0,3400000000.0,936000000.0,2170000000.0,3390000000.0,848000000.0,2120000000.0,2137666667.0,886.6
